"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"China","CHN","Average grant element on new external debt commitments, official (%)","DT.GRE.OFFT","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","31.6576","45.2868","33.7259","32.2406","32.3452","34.5523","40.3054","37.4709","31.5722","49.1545","36.3904","31.133","31.8258","30.4019","18.9957","27.6895","21.1625","27.8277","31.5673","17.533","26.8787","38.2629","56.0225","52.0353","39.2811","31.3644","30.7887","45.8675","60.8944","58.778","52.9277","43.2298","67.0095","58.7426","65.9317","56.284","",
"China","CHN","Average grant element on new external debt commitments (%)","DT.GRE.DPPG","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","14.202","25.5211","17.3845","17.8354","13.5442","19.6993","19.106","15.4788","17.2248","15.6209","25.1075","19.2816","22.0773","25.4446","15.3645","14.2184","14.761","26.237","25.7494","21.1083","26.0763","28.5278","42.2167","38.2781","29.2309","29.0487","26.1732","38.7182","47.7389","41.5099","63.1201","63.3914","49.9551","57.1787","52.6361","51.5563","",
"China","CHN","Average grace period on new external debt commitments, private (years)","DT.GPA.PRVT","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1.7354","2.1824","1.9072","2.6458","3.2793","3.9005","3.458","2.7054","3.0493","2.7228","2.6883","2.6628","3.301","4.2014","2.3656","2.4278","2.9446","4.9011","4.3389","2.9658","4.5955","1.8318","6.6072","7.8568","4.8611","0.9166","2.067","1.1465","0.9166","3.1649","15.2438","12.0246","9.549","10.5445","8.8659","6.1706","",
"China","CHN","Average grace period on new external debt commitments, official (years)","DT.GPA.OFFT","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","6.5307","8.3441","6.9379","7.0213","6.7857","6.4904","6.6653","7.0595","6.7693","7.8597","6.7127","5.7115","5.2752","6.0324","3.7128","4.5279","3.9423","5.5886","6.0593","4.9058","4.7039","4.972","5.4224","5.2143","5.4836","5.6566","5.3954","5.7965","5.835","6.1972","5.9594","3.74","5.6601","5.8036","6.0818","6.9809","",
"China","CHN","Average grace period on new external debt commitments (years)","DT.GPA.DPPG","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","3.5813","5.5863","4.4563","4.707","4.1371","4.5198","4.052","3.7359","4.578","3.8994","4.769","3.4691","3.9051","4.9843","2.9145","2.8851","3.2299","5.1886","4.8377","3.4077","4.6215","3.0252","6.0146","6.8267","5.0258","4.2592","3.7635","4.304","4.1042","3.7243","12.9175","11.1607","8.9616","9.9414","8.557","6.248","",
"China","CHN","Debt stock rescheduled (current US$)","DT.DXR.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2339067000","0","0","0","0","0","0","",
"China","CHN","Debt stock reduction (current US$)","DT.DSF.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"China","CHN","Debt buyback (current US$)","DT.DSB.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"China","CHN","External debt stocks, variable rate (DOD, current US$)","DT.DOD.VTOT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","2630186000","1840123000","1462270000","1337399000","2337769000","4064571000","8848539000","12528251000","13901227000","16490820000","16808994000","17288955000","20623905000","23272121000","28370002000","30651577000","45217225000","62139258000","60538308000","61733083000","59388484000","53732164000","55123250000","61954266000","71157983000","86049609000","105399369000","126400063000","127335940000","144919574000","203188933000","265372327000","315522684000","434473082000","408190420000","525975135000","",
"China","CHN","Incidence of tuberculosis (per 100,000 people)","SH.TBS.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109","105","102","98","95","92","89","86","83","82","77","76","74","70","68","66","64","",
"China","CHN","Tuberculosis case detection rate (%, all forms)","SH.TBS.DTEC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","35","35","48","64","74","80","85","87","87","87","87","87","87","87","87","87","",
"China","CHN","Tuberculosis treatment success rate (% of new cases)","SH.TBS.CURE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","95","92","93","92","92","92","93","93","94","95","95","95","95","94","94","","",
"China","CHN","Prevalence of severe wasting, weight for height (% of children under 5)","SH.SVR.WAST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","","1.3","","","1.8","","","0.6","","0.5","","0.8","","","0.8","","","0.6","0.7","0.7","","","","","","","",
"China","CHN","Prevalence of severe wasting, weight for height, male (% of children under 5)","SH.SVR.WAST.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.39999997615814","","1.39999997615814","","","2.20000004768372","","","0.600000023841858","","0.5","","1","","","1","","","","1","0.800000011920929","","","","","","","",
"China","CHN","Prevalence of severe wasting, weight for height, female (% of children under 5)","SH.SVR.WAST.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.39999997615814","","1.10000002384186","","","1.29999995231628","","","0.600000023841858","","0.400000005960464","","0.699999988079071","","","0.5","","","","0.800000011920929","0.600000023841858","","","","","","","",
"China","CHN","Prevalence of wasting, weight for height (% of children under 5)","SH.STA.WAST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8","","","4.2","","3.9","","","5","","","2.4","","2.5","","3","","","2.9","","","2.6","2.6","2.3","","","1.9","","","","",
"China","CHN","Prevalence of wasting, weight for height, male (% of children under 5)","SH.STA.WAST.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.69999980926514","","4.09999990463257","","","5.69999980926514","","","2.59999990463257","","2.79999995231628","","3.29999995231628","","","3.20000004768372","","","","3.5","2.40000009536743","","","","","","","",
"China","CHN","Prevalence of wasting, weight for height, female (% of children under 5)","SH.STA.WAST.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.79999995231628","","3.70000004768372","","","4.19999980926514","","","2.09999990463257","","2.09999990463257","","2.70000004768372","","","2.40000009536743","","","","2.70000004768372","2.09999990463257","","","","","","","",
"China","CHN","Mortality caused by road traffic injury (per 100,000 people)","SH.STA.TRAF.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7","","","","","21.2","","","","","20.7","","","","","19.4","","",
"China","CHN","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2","","","","","11.7","","","","","10.9","","","","","9.6","9.7","",
"China","CHN","Prevalence of stunting, height for age (% of children under 5)","SH.STA.STNT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3","","","32.3","","38","","","31.2","","","19.8","","17.8","","21.8","","","11.7","","","9.8","9","9.4","","","8.1","","","","",
"China","CHN","Prevalence of stunting, height for age, male (% of children under 5)","SH.STA.STNT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3999996185303","","38.7999992370605","","","32","","","20.2000007629395","","18.5","","22.7000007629395","","","12.6000003814697","","","","13.1999998092651","9.89999961853027","","","","","","","",
"China","CHN","Prevalence of stunting, height for age, female (% of children under 5)","SH.STA.STNT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2999992370605","","37.0999984741211","","","30.2999992370605","","","19.2999992370605","","17.1000003814697","","20.7999992370605","","","10.6999998092651","","","","11.8000001907349","8.89999961853027","","","","","","","",
"China","CHN","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.0648060782144","29.1562905230349","29.5244878281514","31.3900154795246","33.3312993045938","35.3494799172396","37.4427135077295","39.6252957698708","41.8834354308602","44.2166719799814","46.6257423434658","49.1102157743246","51.6628106507179","54.2793806949123","56.9568254751868","59.6917368661306","","",
"China","CHN","People using safely managed sanitation services, urban  (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1007215153714","26.5998639858749","27.0990064563784","30.7810589268823","34.4631113973849","38.1451638678889","41.8272163383916","45.4089974925026","48.9731009294685","52.5195266492877","56.0482746519632","59.5593449374934","63.052737505877","66.5284523571169","69.9864894912115","73.4268489081595","","",
"China","CHN","People using safely managed sanitation services, rural (% of rural population)","SH.STA.SMSS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.4586287197769","30.4586287197769","30.8918412538382","31.6961128378998","32.500384421961","33.3046560060224","34.1089275900838","34.9756627244684","35.8441858903289","36.714497087665","37.5865963164773","38.4604835767652","39.3361588685288","40.2136221917686","41.092873546484","41.9739129326753","","",
"China","CHN","Prevalence of overweight, weight for height (% of children under 5)","SH.STA.OWGH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3","","7.2","","","13.6","","","5.5","","3.4","","9.2","","","5.9","","","5.8","5.7","6.6","","","","","","","",
"China","CHN","Prevalence of overweight, weight for height, male (% of children under 5)","SH.STA.OWGH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30000019073486","","7.40000009536743","","","13.3000001907349","","","6.09999990463257","","3.90000009536743","","9.89999961853027","","","6.5","","","","6.09999990463257","7.5","","","","","","","",
"China","CHN","Prevalence of overweight, weight for height, female (% of children under 5)","SH.STA.OWGH.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40000009536743","","6.90000009536743","","","13.8000001907349","","","4.80000019073486","","2.79999995231628","","8.19999980926514","","","5.19999980926514","","","","4.40000009536743","5.59999990463257","","","","","","","",
"China","CHN","Diarrhea treatment (% of children under 5 who received ORS packet)","SH.STA.ORTH","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","","40","","","","","11.3000001907349","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)","SH.STA.ORCF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","People practicing open defecation (% of population)","SH.STA.ODFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3797397113059","2.33461138778785","2.46980612064544","2.38272530078549","2.29722469815825","2.21353948784872","2.13283715816182","2.05459394715927","1.9781581464615","1.90375005587053","1.83127522682246","1.76083883074557","1.69316811715271","1.62832318852877","1.56621902787776","1.50679097518942","","",
"China","CHN","People practicing open defecation, urban (% of urban population)","SH.STA.ODFC.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.603225806451613","0.603225806451613","0.603225806451613","0.603225806451613","0.603225806451613","0.603225806451613","0.603225806451613","0.603225806451613","0.603225806451613","0.603225806451613","0.603225806451613","0.603225806451613","0.603225806451613","0.603225806451613","","",
"China","CHN","People practicing open defecation, rural (% of rural population)","SH.STA.ODFC.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.71121081562919","3.71121081562919","3.63461892735106","3.55802703907295","3.48143515079482","3.40484326251672","3.32825137423862","3.25165948596049","3.17506759768239","3.09847570940426","3.02188382112615","2.94529193284802","2.86870004456992","2.79210815629179","2.71551626801369","2.63892437973556","","",
"China","CHN","Maternal mortality ratio (national estimate, per 100,000 live births)","SH.STA.MMRT.NE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","","","51","","47.7","41.1","36.6","34.2","31.9","30","26.1","24.5","23.2","","","","",
"China","CHN","Maternal mortality ratio (modeled estimate, per 100,000 live births)","SH.STA.MMRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","92","87","82","77","72","68","64","62","60","58","56","54","52","50","48","45","43","40","38","35","33","31","29","28","27","","",
"China","CHN","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7","","","12.6","","14.2","","","10.7","","","6.9","","7.4","","6.8","","","4.5","","","3.8","3.4","3.4","","","2.4","","","","",
"China","CHN","Prevalence of underweight, weight for age, male (% of children under 5)","SH.STA.MALN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1000003814697","","13.8000001907349","","","11.6000003814697","","","7.19999980926514","","7.30000019073486","","7.19999980926514","","","4.69999980926514","","","","4.69999980926514","3.5","","","","","","","",
"China","CHN","Prevalence of underweight, weight for age, female (% of children under 5)","SH.STA.MALN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1000003814697","","14.6000003814697","","","9.60000038146973","","","6.59999990463257","","7.5","","6.5","","","4.19999980926514","","","","4.5","3.29999995231628","","","","","","","",
"China","CHN","People with basic handwashing facilities including soap and water (% of populartion)","SH.STA.HYGN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","People with basic handwashing facilities including soap and water, urban (% of urban population)","SH.STA.HYGN.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","People with basic handwashing facilities including soap and water, rural (% of rural population)","SH.STA.HYGN.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Female genital mutilation prevalence (%)","SH.STA.FGMS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Diabetes prevalence (% of population ages 20 to 79)","SH.STA.DIAB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.74",
"China","CHN","Low-birthweight babies (% of births)","SH.STA.BRTW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","2.4","","","3.7","","2.21","2.22","2.26","2.35","2.4","2.34","2.33","2.38","","","","","",
"China","CHN","Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","93.7","84.1","83.6","90.4","89.3","93.1","93.8","","96.8","96.6","97.3","96.7","95.9","97.3","97.5","97.8","98.4","99.1","99.3","99.6","99.7","99.8","99.9","99.9","99.9","","",
"China","CHN","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","","","","","50.8","","","","","27.6","","","","","20.8","","","","",
"China","CHN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.5784738607372","61.1202176836479","62.1224140672143","63.1285815039736","64.1381890020437","65.1494304698733","66.1515764761724","67.148992406756","68.1478025801149","69.1459642093558","70.1444917825186","71.1423660956758","72.1314837079248","73.1103587616361","74.0790286470606","75.0372785640484","","",
"China","CHN","People using at least basic sanitation services, urban  (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6421658706801","77.2814215936265","77.9206773165728","78.559933039519","79.1991887624653","79.8384444854116","80.477700208358","81.1169559313043","81.7562116542506","82.395467377197","83.0347231001433","83.6739788230897","84.313234546036","84.9524902689823","85.5917459919287","86.231001714875","","",
"China","CHN","People using at least basic sanitation services, rural (% of rural population)","SH.STA.BASS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5907927129319","51.5907927129319","52.2637333468472","52.9366739807628","53.6096146146781","54.2825552485935","54.955495882509","55.6284365164244","56.30137715034","56.9743177842553","57.6472584181709","58.3201990520862","58.9931396860016","59.6660803199171","60.3390209538325","61.0119615877481","","",
"China","CHN","ARI treatment (% of children under 5 taken to a health provider)","SH.STA.ARIC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Pregnant women receiving prenatal care (%)","SH.STA.ANVC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.7","72.2","76.3","78.7","83.7","85.9","87.1","89.3","89.4","90.3","90.1","88.9","89.7","89.8","89.7","90.9","91","92.2","92.2","94.1","95","95.6","96.2","96.2","","",
"China","CHN","Number of surgical procedures (per 100,000 population)","SH.SGR.PROC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2732","","","","","",
"China","CHN","Risk of impoverishing expenditure for surgical care (% of people at risk)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3","35.4","31.9","32.3","30.6","29.6","29","27.6","27.4","27",
"China","CHN","Risk of catastrophic expenditure for surgical care (% of people at risk)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","41.1","37.3","35.8","34.7","34.1","28.8","27","25.9","26.5",
"China","CHN","Smoking prevalence, males (% of adults)","SH.PRV.SMOK.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","","","","","53.3","","","","","50.9","50.1","50.1","49.6","49.2","48.7","48.4","",
"China","CHN","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","","","","","2.7","","","","","2.3","2.2","2.2","2.1","2","2","1.9","",
"China","CHN","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.1","","","","","28.5","","","","","27.1","26.7","26.7","26.4","26.1","25.8","25.6","",
"China","CHN","Prevalence of anemia among pregnant women (%)","SH.PRG.ANEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8","30","29.1","28.3","27.6","26.8","26.1","25.5","24.8","24.3","23.8","23.4","23.2","23.1","23.1","23.3","23.5","23.8","24.2","24.8","25.5","26.5","27.5","28.6","29.8","31.1","32.4","",
"China","CHN","Lifetime risk of maternal death (%)","SH.MMR.RISK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.277606609069744","0.249102849527781","0.219783756766476","0.190308352741909","0.164285089255628","0.143033074304595","0.124870423416879","0.11142979306358","0.101587134020034","0.0941902965052718","0.0885464543445542","0.0841203178888586","0.0804526972580462","0.0768250033061423","0.0732911705650213","0.0695972123590577","0.0662209584926739","0.0628878024709121","0.0593540776105225","0.0562675124348304","0.0532600650185461","0.0501167094840509","0.0477066015070817","0.045479461638937","0.0437977699701949","0.0423007617254136","","",
"China","CHN","Lifetime risk of maternal death (1 in: rate varies by country)","SH.MMR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","360","400","450","530","610","700","800","900","980","1100","1100","1200","1200","1300","1400","1400","1500","1600","1700","1800","1900","2000","2100","2200","2300","2400","","",
"China","CHN","Number of maternal deaths","SH.MMR.DTHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25000","23000","21000","18000","16000","14000","12000","11000","10000","9500","9000","8700","8400","8100","7800","7500","7200","6800","6500","6200","5800","5500","5200","4900","4600","4400","","",
"China","CHN","Children with fever receiving antimalarial drugs (% of children under age 5 with fever)","SH.MLR.TRET.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Use of insecticide-treated bed nets (% of under-5 population)","SH.MLR.NETS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","","","","0.1","","","","","0.0208272052376093","","","","","0.000158545166126994","","",
"China","CHN","Specialist surgical workforce (per 100,000 population)","SH.MED.SAOP.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.06","","","","","",
"China","CHN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","1.07000005245209","0.959999978542328","0.939999997615814","0.910000026226044","0.879999995231628","0.860000014305115","0.850000023841858","0.860000014305115","0.889999985694885","0.920000016689301","0.959999978542328","1","1.02999997138977","1.08000004291534","1.12000000476837","1.17999994754791","1.25","1.29999995231628","1.32000005245209","1.33000004291534","1.3400000333786","1.35000002384186","1.37000000476837","1.47000002861023","1.53999996185303","1.123","1.5499999523","1.5499999523","1.5499999523","1.5800000429","1.179","1.185","1.2","1.199","1.23","1.255","1.055","1.133","","","","","","","1.421","1.462","1.5","3.138","3.336","3.449","3.625","","",
"China","CHN","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.84","","","","","0.912","0.934","0.955","0.966","0.98","0.992","1.083","0.965","0.975","1.002","1.028","1.081","1.175","1.258","1.383","1.519","1.655","1.832","2.031","2.181","2.342","","",
"China","CHN","Community health workers (per 1,000 people)","SH.MED.CMHW.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.061","","","","","1.078","1.057","1.051","1.052","1.043","1.033","0.084","","0.668","0.676","0.698","0.725","0.702","0.703","0.83","0.81","0.831","","","","","","",
"China","CHN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","1.44000005722046","1.51999998092651","1.5","1.45000004768372","1.45000004768372","1.53999996185303","1.58000004291534","1.71000003814697","1.76999998092651","1.85000002384186","1.91999995708466","2","2.0699999332428","2.14000010490417","2.20000004768372","2.23000001907349","2.25","2.25999999046326","2.28999996185303","2.32999992370605","2.36999988555908","2.40000009536743","2.48000001907349","2.53999996185303","2.55999994277954","2.5799999237","2.5999999046","2.6199998856","2.6300001144","2.6300001144","2.6099998951","2.5499999523","2.5499999523","2.5299999714","2.5199999809","2.5199999809","2.5199999809","2.4500000477","2.2","3","2.45","2.23","","","4.2","3.56","3.8","","","","","","",
"China","CHN","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","78","84","88","63","77","95","95","98","92","87","81","75","80","84","83","83","84","84","85","85","85","86","86","93","94","97","99","99","99","99","99","99","99","99","",
"China","CHN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","58","73","78","78","75","95","95","97","94","91","88","85","80","83","84","84","85","85","86","86","86","87","87","93","93","97","99","99","99","99","99","99","99","99","",
"China","CHN","Immunization, HepB3 (% of one-year-old children)","SH.IMM.HEPB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","65","70","75","79","84","91","92","95","99","99","99","99","99","99","99","99","",
"China","CHN","Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV)","SH.HIV.PMTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Incidence of HIV (% of uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Adults (ages 15+) and children (ages 0-14) newly infected with HIV","SH.HIV.INCD.TL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Adults (ages 15+) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Antiretroviral therapy coverage (% of people living with HIV)","SH.HIV.ARTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0","0.0894832293746506","0.185951913260916","0.391075437225804","2.56161134801239","2.71713015389607","3.55352745262383","3.79728793315738","5.06283600149678","11.0087149661037","11.5928257093728","8.27893568206924","4.55004477724282","5.44452495579855","5.52128545798271","5.17930669470965","2.60827049249636","4.46204188688257","2.97378990701019","3.90724462073535","5.28356977634245","2.8167973398965","2.81804447007494","2.62715172727401","1.87740288252824","1.61054655056482","1.80701639441592","1.43616696310126","0.675047831836088","1.0856221098971","2.01112053633827","1.31236126189326","1.24833890116879","1.31065938671672","1.57377048988608","2.16784333270017","2.12168236552426","1.68499591826505","1.87993196901413","0.793778840511986","1.16763648078525","1.43570697468698","1.21081784262383","0.977681692624976","0.790546716891563","0.252616028043905","0.258516760119031","",
"China","CHN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1526.40869902494","1645.66636638566","1856.72218055136","2090.03840956191","2336.27772051927","2564.07131651646","2789.25280006157","3015.69963078252","3221.00262081845","3438.07468502092","3700.74364786842","3980.36449828146","4314.79134256322","4718.32634605353","5164.64109457187","5719.45536599539","6411.0425444815","7285.27441480908","7947.78795240087","8651.72590128034","9525.81848339164","10384.3665989406","11145.7515754935","11951.2479591608","12758.647789259","13569.8915267324","14400.8850630561","15308.712122905",
"China","CHN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","986.568376177788","1099.05222797972","1268.27161988176","1461.61034638759","1668.58064180613","1869.46632027211","2070.77160880877","2277.20685142254","2458.63066104439","2664.48503120314","2933.31481687007","3226.84845645728","3551.66365190754","3961.27389293916","4455.20502164089","5092.55983719014","5883.71937721515","6863.98175467412","7635.07261093725","8374.43227112406","9333.12423690653","10384.3665989406","11351.0620576921","12367.9650091944","13440.4774628301","14450.094990196","15530.6342741802","16806.7418595372",
